email,first_name,last_name,address_line,city,state,country,country_code,phone_number,job_title,department,company_name,company_website,industry,linkedin_person_url,linkedin_company_url,sender_acc_email,replied_count,opened_count,email_verification_result,custom_timezone,custom_qualification_status,custom_icp_score,custom_decision_maker_status,custom_dm_name,custom_dm_role,custom_qualification_brief_markdown,status,label,is_mx,mx,bounce_desc,created_at,modified_at
info@moveunh.com,,,,,,,,,,,Move-U,,,,,chrisdavis.b@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.970Z,2026-06-09T14:24:17.592Z
info@movewithanchor.com,,,,,,,,,,,Anchor Moving & Storage,,,,,chrisdavis.h@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.970Z,2026-06-09T14:15:48.169Z
info@moving2gether.ca,,,,,,,,,,,Moving Together,,,,,sarahjohnson.f@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.970Z,2026-06-09T14:17:07.032Z
info@movingamerica.co,,,,,,,,,,,Moving America,,,,,sarahjohnson.a@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.970Z,2026-06-09T14:22:50.217Z
info@movingasap.ca,,,,,,,,,,,Moving ASAP,,,,,sarahjohnson.h@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.970Z,2026-06-09T14:16:59.455Z
info@movingdaycompany.com,,,,,,,,,,,Moving Day,,,,,mikecarter.e@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.970Z,2026-06-09T14:20:09.229Z
info@movingdr.com,,,,,,,,,,,The Moving Doctor,,,,,chrisdavis.h@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.970Z,2026-06-09T14:09:34.186Z
info@movingforwardcville.com,,,,,,,,,,,Moving Forward,,,,,mikecarter.j@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.970Z,2026-06-09T14:22:41.708Z
info@movingkingstx.com,,,,,,,,,,,The Moving Kings,,,,,jakemiller.g@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.970Z,2026-06-09T14:22:39.280Z
info@movingmade4you.com,,,,,,,,,,,Moving Made 4 You,,,,,sarahjohnson.j@moveplnrhq.com,0,0,not verified,,,,,,,,BOUNCED,,1,GOOGLE_WORKSPACE,"** Address not found **

Your message wasn't delivered to info@movingmade4you.com because the address couldn't be found, or is unable to receive mail.

Learn more here: https://support.google.com/mail/?p=NoSuchUser

The response was:

The email account that you tried to reach does not exist. Please try double-checking the recipient's email address for typos or unnecessary spaces. For more information, go to https://support.google.com/mail/?p=NoSuchUser

Reporting-MTA: dns; googlemail.com
Received-From-MTA: dns; sarahjohnson.j@moveplnrhq.com
Arrival-Date: Tue, 02 Jun 2026 07:06:08 -0700 (PDT)
X-Original-Message-ID: <02468a37-68c7-971a-d75b-80f4ffc547ac@moveplnrhq.com>

Final-Recipient: rfc822; info@movingmade4you.com
Action: failed
Status: 5.1.1
Diagnostic-Code: smtp; The email account that you tried to reach does not exist. Please try double-checking the recipient's email address for typos or unnecessary spaces. For more information, go to https://support.google.com/mail/?p=NoSuchUser
",2026-05-30T19:39:34.971Z,2026-06-02T14:12:06.859Z
info@movingmavericks.com,,,,,,,,,,,The Moving Mavericks,,,,,sarahjohnson.h@moveplnrteam.com,1,0,not verified,,,,,,,,REPLIED,NOT_INTERESTED,1,MICROSOFT365,,2026-05-30T19:39:34.971Z,2026-06-09T14:17:28.034Z
info@movingmentor.com,,,,,,,,,,,Moving Mentor,,,,,mikecarter.d@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.971Z,2026-06-09T14:23:53.911Z
info@movingmissdaisy.com,,,,,,,,,,,Moving Miss Daisy,,,,,tomwilson.f@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,AUTOMATIC_REPLY,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.971Z,2026-06-02T14:05:40.788Z
info@movingmoco.com,,,,,,,,,,,MoCo Moving,,,,,jakemiller.a@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.971Z,2026-06-09T14:12:53.116Z
info@movingnow.ca,,,,,,,,,,,Moving Now,,,,,mikecarter.d@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.971Z,2026-06-09T14:12:50.714Z
info@movingontransport.ca,,,,,,,,,,,,,,,,chrisdavis.b@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.971Z,2026-06-09T14:18:39.779Z
info@movingrelo.com,,,,,,,,,,,Moving Relo,,,,,jakemiller.a@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.971Z,2026-06-09T14:08:57.128Z
info@movingteamsix.com,,,,,,,,,,,Moving Team Six,,,,,tomwilson.a@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.971Z,2026-06-09T14:11:42.829Z
info@movingtherightway.co,,,,,,,,,,,Moving The Right Way,,,,,jakemiller.j@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.971Z,2026-06-09T14:13:11.580Z
info@movingullc.com,,,,,,,,,,,Moving U,,,,,chrisdavis.i@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.971Z,2026-06-09T14:16:40.376Z
info@movingyouhome.com,,,,,,,,,,,Moving You Home,,,,,mikecarter.h@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.971Z,2026-06-09T14:22:40.247Z
info@movinonmamas.com,,,,,,,,,,,Movin' On Mamas,,,,,chrisdavis.h@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.971Z,2026-06-09T14:19:47.993Z
info@movinonmovers.com,,,,,,,,,,,Movin' On Movers,,,,,jakemiller.h@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.971Z,2026-06-09T14:17:49.422Z
info@mozartmoving.com,,,,,,,,,,,Mozart Moving,,,,,jakemiller.e@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.971Z,2026-06-09T14:17:40.990Z
info@muscledupmovers.com,,,,,,,,,,,Muscled Up Movers,,,,,sarahjohnson.h@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-09T14:23:40.583Z
info@muuv.com,,,,,,,,,,,muuv Moving & Storage,,,,,jakemiller.d@withmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.972Z,2026-06-09T14:16:37.142Z
info@muvnow.com,,,,,,,,,,,müv Moving Experts,,,,,sarahjohnson.a@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-09T14:20:46.223Z
info@mytownmovers.com,,,,,,,,,,,,,,,,tomwilson.a@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-09T14:17:20.768Z
info@nationwidevanlines.com,,,,,,,,,,,Nationwide Van Lines,,,,,chrisdavis.a@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.972Z,2026-06-09T14:23:11.450Z
info@nestmovers.ca,,,,,,,,,,,Nest Movers,,,,,jakemiller.j@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.972Z,2026-06-10T11:21:02.586Z
info@newhorizonmovers.com,,,,,,,,,,,New Horizon Movers,,,,,jakemiller.f@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.972Z,2026-06-09T14:18:50.847Z
info@newhousemoving.com,,,,,,,,,,,New House Moving,,,,,tomwilson.h@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-10T11:20:55.985Z
info@newleafmms.com,,,,,,,,,,,Newleafmms,,,,,sarahjohnson.e@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-10T11:26:23.677Z
info@newrootsmoves.com,,,,,,,,,,,New Roots Move Management,,,,,tomwilson.i@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-10T11:27:20.042Z
info@nextdoormovers.ca,,,,,,,,,,,Next Door Movers,,,,,tomwilson.d@withmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-10T11:20:09.094Z
info@nextstopmoving.com,,,,,,,,,,,Next Stop Moving & Storage,,,,,tomwilson.j@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-10T11:18:32.548Z
info@ninjamovers.com,,,,,,,,,,,Ninja Movers,,,,,tomwilson.f@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.972Z,2026-06-10T11:11:55.066Z
info@njgreatmovers.com,,,,,,,,,,,NJ Great Movers,,,,,jakemiller.g@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.972Z,2026-06-10T11:27:37.763Z
info@nk-moving.com,,,,,,,,,,,NK Moving Solutions,,,,,tomwilson.j@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.972Z,2026-06-10T11:16:37.356Z
info@noblemovingandstorage.com,,,,,,,,,,,Noble Moving & Storage,,,,,jakemiller.a@withmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-08T11:06:49.861Z
info@nobordersvanlines.com,,,,,,,,,,,No Borders Moving & Storage,,,,,jakemiller.c@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-09T14:20:11.331Z
info@noproblemmovers.com,,,,,,,,,,,No Problem Movers,,,,,chrisdavis.e@bookmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-08T11:10:20.739Z
info@northshoremovingco.com,,,,,,,,,,,Northshore Moving Company,,,,,jakemiller.f@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.973Z,2026-06-10T11:23:29.815Z
info@nycgreatmovers.com,,,,,,,,,,,NYC Great Movers,,,,,chrisdavis.h@bookmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,MICROSOFT365,,2026-05-30T19:39:34.973Z,2026-06-08T11:10:30.211Z
info@nyemoving.com,,,,,,,,,,,NY Economic Moving,,,,,tomwilson.i@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.973Z,2026-06-09T14:21:57.568Z
info@oakcitymoving.com,,,,,,,,,,,Oak City Moving,,,,,tomwilson.e@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-08T11:09:26.679Z
info@oceanmovingca.com,,,,,,,,,,,Ocean Moving Company,,,,,jakemiller.b@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-10T11:26:06.851Z
info@offisavvy.com,,,,,,,,,,,,,,,,sarahjohnson.d@withmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-08T11:03:55.527Z
info@olamoving.com,,,,,,,,,,,Ola Moving,,,,,jakemiller.a@meetmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-08T11:07:47.979Z
info@omahamovingco.com,,,,,,,,,,,Omaha Moving Company,,,,,mikecarter.j@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-10T11:30:43.108Z
info@omvanlines.com,,,,,,,,,,,OM Van Lines,,,,,chrisdavis.g@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.973Z,2026-06-10T11:21:47.241Z
info@oncallmoving.com,,,,,,,,,,,On Call Moving & Storage,,,,,mikecarter.a@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.973Z,2026-06-10T11:18:14.095Z
info@onebigman.com,,,,,,,,,,,One Big Man,,,,,tomwilson.e@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.973Z,2026-06-10T11:18:41.284Z
info@oneextraguy.com,,,,,,,,,,,One Extra Guy,,,,,jakemiller.a@moveplnrhq.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.973Z,2026-06-08T11:03:36.754Z
info@onesourcemoving.ca,,,,,,,,,,,ONESource Moving Solutions,,,,,sarahjohnson.i@meetmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.974Z,2026-06-08T11:05:22.532Z
info@onthemoveottawa.com,,,,,,,,,,,On The Move Ottawa,,,,,mikecarter.h@moveplnrteam.com,1,0,not verified,ET,strong,,,,,,REPLIED,INTERESTED,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.974Z,2026-06-03T11:09:56.059Z
info@ontimemove.ca,,,,,,,,,,,On Time Move,,,,,mikecarter.i@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.974Z,2026-06-10T11:27:29.849Z
info@ontimemovingservices.co,,,,,,,,,,,,,,,,sarahjohnson.g@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.974Z,2026-06-10T11:18:35.864Z
info@orderinyourcourt.com,,,,,,,,,,,Order in Your Court,,,,,mikecarter.b@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.974Z,2026-06-10T11:15:42.859Z
info@organizedsolutions.ca,,,,,,,,,,,Organized Solutions,,,,,sarahjohnson.d@meetmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.974Z,2026-06-08T11:02:16.549Z
info@organizedtouch.com,,,,,,,,,,,Organized Touch,,,,,jakemiller.d@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.974Z,2026-06-10T11:18:14.630Z
info@organizedtransitions.ca,,,,,,,,,,,Organized Transitions,,,,,mikecarter.d@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.974Z,2026-06-10T11:13:44.177Z
info@organizedwellfl.com,,,,,,,,,,,Organize Dwell,,,,,jakemiller.e@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.974Z,2026-06-08T11:04:54.546Z
info@organizedzone.com,,,,,,,,,,,Organized Zone,,,,,tomwilson.j@moveplnrpro.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.974Z,2026-06-08T11:04:22.826Z
info@organizethis.org,,,,,,,,,,,Organize This!,,,,,jakemiller.b@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.974Z,2026-06-08T11:09:41.425Z
info@organizewithemma.ca,,,,,,,,,,,Organize With Emma,,,,,mikecarter.h@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.974Z,2026-06-10T11:25:05.316Z
info@organizingconceptsanddesigns.com,,,,,,,,,,,Organizing Concepts,,,,,tomwilson.h@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.974Z,2026-06-09T14:24:40.037Z
info@outofchaos.ca,,,,,,,,,,,Out of Chaos,,,,,chrisdavis.e@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.974Z,2026-06-10T11:29:48.025Z
info@paddedwagon.com,,,,,,,,,,,The Padded Wagon,,,,,jakemiller.i@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.974Z,2026-06-10T11:21:38.668Z
info@parkertransfer.com,,,,,,,,,,,Parker Transfer & Storage,,,,,chrisdavis.h@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.975Z,2026-06-10T11:23:11.901Z
info@peaceinplace.com,,,,,,,,,,,Peace in Place,,,,,mikecarter.a@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.975Z,2026-06-10T11:19:47.865Z
info@perfectmovedelivery.com,,,,,,,,,,,Perfect Move Delivery,,,,,tomwilson.g@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.975Z,2026-06-08T11:04:01.752Z
info@perrymoving.com,,,,,,,,,,,,,,,,mikecarter.j@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,MICROSOFT365,,2026-05-30T19:39:34.975Z,2026-06-08T11:06:38.236Z
info@pianomoversextra.com,,,,,,,,,,,,,,,,sarahjohnson.i@withmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.975Z,2026-06-10T11:19:35.411Z
info@pictureperfectco.com,,,,,,,,,,,Picture Perfect,,,,,tomwilson.h@moveplnrhq.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.975Z,2026-06-08T11:02:30.656Z
info@pierrebyersmovingco.com,,,,,,,,,,,Pierre Byers Moving Company,,,,,chrisdavis.a@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.975Z,2026-06-09T14:27:46.416Z
info@playhousemoving.com,,,,,,,,,,,Playhouse Moving,,,,,jakemiller.c@moveplnrpro.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.975Z,2026-06-08T11:05:05.088Z
info@pnwmovers.com,,,,,,,,,,,PNW Moving & Delivery,,,,,mikecarter.g@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.975Z,2026-06-10T11:30:57.193Z
info@portablestorage.ca,,,,,,,,,,,Portable Storage,,,,,jakemiller.h@withmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.975Z,2026-06-10T11:31:04.065Z
info@poseidonmoving.com,,,,,,,,,,,Poseidon Moving & Storage,,,,,mikecarter.j@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.975Z,2026-06-10T11:18:02.632Z
info@poshmoving.com,,,,,,,,,,,Posh Moving and Storage,,,,,mikecarter.c@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.975Z,2026-06-08T11:01:31.550Z
info@powerloaders.com,,,,,,,,,,,Powerloaders Moving & Storage,,,,,mikecarter.b@bookmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.975Z,2026-06-08T11:04:40.068Z
info@powermovers.com,,,,,,,,,,,Power Movers,,,,,sarahjohnson.h@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.975Z,2026-06-10T11:20:45.926Z
info@preferredmovers.com,,,,,,,,,,,Preferred Movers,,,,,tomwilson.b@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.975Z,2026-06-08T11:08:11.129Z
info@preservedllc.com,,,,,,,,,,,Preserved,,,,,tomwilson.i@withmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-08T11:04:10.931Z
info@prevumove.com,,,,,,,,,,,Prévu,,,,,chrisdavis.g@bookmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,MICROSOFT365,,2026-05-30T19:39:34.976Z,2026-06-08T11:05:27.753Z
info@pricemovingswfl.com,,,,,,,,,,,Price Moving,,,,,mikecarter.g@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-10T11:33:23.087Z
info@princetonmoving.com,,,,,,,,,,,Princeton Moving,,,,,sarahjohnson.i@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.976Z,2026-06-08T11:03:13.114Z
info@pristinevanlinesusa.com,,,,,,,,,,,Pristine Vanlines USA,,,,,tomwilson.g@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-10T11:24:22.211Z
info@proallianceservices.com,,,,,,,,,,,Pro Alliance Services,,,,,chrisdavis.h@withmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.976Z,2026-06-10T11:32:25.483Z
info@promoversoc.com,,,,,,,,,,,Pro Movers,,,,,tomwilson.i@moveplnrpro.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-10T11:27:35.385Z
info@provincialmoving.ca,,,,,,,,,,,Provincial Moving & Storage,,,,,tomwilson.g@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-10T11:21:56.101Z
info@provincialmoving.com,,,,,,,,,,,Provincial Moving & Storage,,,,,tomwilson.c@bookmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-08T11:15:28.268Z
info@pumavanlines.com,,,,,,,,,,,Puma Van Lines,,,,,mikecarter.e@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.976Z,2026-06-10T11:24:56.653Z
info@quickandeasymoving.ca,,,,,,,,,,,Quick & Easy Moving,,,,,mikecarter.a@bookmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.976Z,2026-06-09T14:25:51.224Z
info@ralphstransfer.com,,,,,,,,,,,Ralph's Moving and Storage,,,,,chrisdavis.g@moveplnrteam.com,0,0,not verified,,,,,,,,CONTACTED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.976Z,2026-06-08T11:03:44.279Z
info@ramover.com,,,,,,,,,,,RA Movers,,,,,jakemiller.i@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-10T11:26:47.195Z
info@readymoveltd.ca,,,,,,,,,,,Ready Move,,,,,sarahjohnson.g@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.976Z,2026-06-10T11:31:57.516Z
info@readysetgomoving.com,,,,,,,,,,,Ready Set Go Moving,,,,,sarahjohnson.j@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.977Z,2026-06-10T11:29:05.455Z
info@readysetmover.com,,,,,,,,,,,Ready Set Mover,,,,,sarahjohnson.c@moveplnrapp.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.977Z,2026-06-10T11:41:04.538Z
info@redcarpetmoverstexas.com,,,,,,,,,,,,,,,,tomwilson.c@moveplnrteam.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.977Z,2026-06-10T11:26:00.290Z
info@redpathrelocations.com,,,,,,,,,,,,,,,,chrisdavis.e@moveplnrhq.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.977Z,2026-06-10T11:36:40.254Z
info@redrovers.com,,,,,,,,,,,Red Rover Moving & Storage,,,,,mikecarter.c@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,MICROSOFT365,,2026-05-30T19:39:34.977Z,2026-06-10T11:44:07.469Z
info@reliancemovers.com,,,,,,,,,,,Reliance Movers,,,,,tomwilson.d@moveplnrhq.com,0,0,not verified,,,,,,,,CONTACTED,,1,REGULAR_ACCOUNT,,2026-05-30T19:39:34.977Z,2026-06-08T11:19:35.221Z
info@rentahelpermoving.com,,,,,,,,,,,Rent A Helper Moving & More,,,,,mikecarter.f@meetmoveplnr.com,0,0,not verified,,,,,,,,CONTACTED,,1,MICROSOFT365,,2026-05-30T19:39:34.977Z,2026-06-08T11:12:19.368Z
info@rentason.ca,,,,,,,,,,,Rent-a-Son,,,,,tomwilson.h@meetmoveplnr.com,0,0,not verified,,,,,,,,COMPLETED,,1,GOOGLE_WORKSPACE,,2026-05-30T19:39:34.977Z,2026-06-10T11:39:35.238Z
